Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Material (product.metafields.custom.material),Product Specifications (product.metafields.custom.product_specifications),Backrest type (product.metafields.shopify.backrest-type),Color (product.metafields.shopify.color-pattern),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Outdoor furniture items included (product.metafields.shopify.outdoor-furniture-items-included),Plant name (product.metafields.shopify.plant-name),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Tabletop shape (product.metafields.shopify.tabletop-shape),Upholstery material (product.metafields.shopify.upholstery-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bohemian-classic-chair,,,,,,,,,Pulut - Mocca Java (7mm),,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/BohemianClassicChair4.png?v=1722787612,7,"",,,,,,,,,,,,,,,,,,,,,kg,,,
bohemian-classic-chair,,,,,,,,,Pulut - Arabica (7mm),,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
bohemian-classic-chair,,,,,,,,,Pulut - Elegance Brown (7mm),,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
bohemian-classic-chair,,,,,,,,,Pulut - Sea Shell (7mm),,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-braided-bar-chair,Rustic Bar Chair,"<p><span data-sheets-root=""1"">Featuring PE rope and aluminum legs with a wood-like finish, this chair instantly elevates bar setups. Rust-free and easy to clean, it's ideal for outdoor use. Perfect for creating an outdoor haven by the poolside, in open yards, or on rooftop bars. These patio rope chairs are ideal for enhancing your space's aesthetics.</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Chairs > Table & Bar Stools > Bar Stools,"",chair,true,Title,Default Title,,,,,,,,'100,0.0,shopify,continue,manual,10500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/52.png?v=1730885306,1,"",false,,,Rope,"• Dimensions L x B x H: 45cm X 45cm x 106cm 

•  100% Aluminum Frame 

• Light weight & Rust free 

• Weather-proof | Washable 

• 6mm PE Cane  - Elegance Brown  

• Five-Year Cane Colour Warranty*",,brown,,aluminum; wood,,,,,,,,,,,,kg,,5000.00,active
rustic-braided-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/51.png?v=1730885306,2,"",,,,,,,,,,,,,,,,,,,,,,,,
rustic-braided-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/53.png?v=1730885306,3,"",,,,,,,,,,,,,,,,,,,,,,,,
rustic-braided-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/RusticBraidedBarChair2.png?v=1722785811,4,"",,,,,,,,,,,,,,,,,,,,,,,,
rustic-braided-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/54.png?v=1730885306,5,"",,,,,,,,,,,,,,,,,,,,,,,,
check-mate-table,Check & Mate Table,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Woven from top to bottom, this PE cane outdoor table adds elegance to your garden furniture collection. It withstands UV rays, dust, and heat, is easy to clean with a damp cloth, and can be effortlessly repositioned. Ideal for poolside areas and patios, it creates a stylish contemporary outdoor setup. Add a glass top for a sleek finish and enhanced usability.</span><br></p>
<!---->
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>",Great Outdoor,Furniture > Outdoor Furniture > Outdoor Tables,"",Table,true,Title,Default Title,,,,,,,,'100,0.0,shopify,continue,manual,12500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/12_9b44cc90-5beb-4a96-8e40-8c8a455fa0e1.png?v=1730884032,1,"",false,,,Cane,"• Dimensions L x B x H: 60cm X 60cm x 60cm 

•  100% Aluminum Frame 

• Light weight & Rust free 

• Weather-proof | Washable 

• 7mm PE Cane  - Elegance Brown  

• Five-Year Cane Colour Warranty*",,brown,,fabric,,,,,,,,,,,,kg,,6000.00,active
check-mate-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/14_8da74225-e509-4721-bd92-915683cf410a.png?v=1730884031,2,"",,,,,,,,,,,,,,,,,,,,,,,,
check-mate-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/Check_MateTable4.png?v=1722785413,3,"",,,,,,,,,,,,,,,,,,,,,,,,
check-mate-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/13_365850de-9a67-4277-aadb-b978d0d29e60.png?v=1730884032,4,"",,,,,,,,,,,,,,,,,,,,,,,,
check-mate-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/Check_MateTable1.png?v=1722785413,5,"",,,,,,,,,,,,,,,,,,,,,,,,
woven-refuge-chair,Refuge Arabica Chair,"<p><span data-sheets-root=""1"">This cane chair combines rustic charm with modern functionality, offering exceptional comfort and support. Designed to endure UV rays, dust, and heat, it’s easy to clean with a damp cloth and simple to move. A perfect addition to your garden furniture collection.</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"",chair,true,Title,Default Title,,,,,,,,'100,0.0,shopify,continue,manual,12500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/82.png?v=1730886156,1,"",false,,,Cane,"• Dimensions L x B x H: 60cm X 45cm x 80cm 

•  100% Aluminum Frame 

• Light weight & Rust free 

• Weather-proof | Washable 

• 6mm PE Cane  - Elegance Brown  

• Five-Year Cane Colour Warranty*",strap,brown,,,,,wicker,,,,,,,,,kg,,6000.00,active
woven-refuge-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/81.png?v=1730886156,2,"",,,,,,,,,,,,,,,,,,,,,,,,
woven-refuge-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/83.png?v=1730886155,3,"",,,,,,,,,,,,,,,,,,,,,,,,
woven-refuge-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/WovenRefugeChair1.png?v=1722785102,4,"",,,,,,,,,,,,,,,,,,,,,,,,
woven-refuge-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/WovenRefugeChair2.png?v=1722785102,5,"",,,,,,,,,,,,,,,,,,,,,,,,
khakhi-sheen-table,Khakhi Sheen Table,"<p><span data-sheets-root=""1"">Made with a durable aluminum base and featuring a sleek tabletop molded from cellulose fiber and resin, this waterproof table is a perfect addition to your outdoor furniture and patio furniture sets. It is waterproof, stain-resistant, and scratch-proof, while its lightweight design ensures easy mobility. Best paired with cane chairs and cane sofa sets.</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Outdoor Furniture > Outdoor Tables,"",Table,false,Choice of Table Top,ADVIKA,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/KhakhiSheenTable3.png?v=1722784797,1,"",false,,,Cane,,,,,,,,,,,,,,,,,kg,,,draft
khakhi-sheen-table,,,,,,,,,CANYON MONUMENT OAK,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/KhakhiSheenTable2.png?v=1722784797,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,DELANO EICHE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/go-07.png?v=1730976945,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,ALOE WOOD,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/KhakhiSheenTable1.png?v=1722784797,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,COSMIC NERO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,GREY CASPIO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,JARAMA ELM,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,LIGHT AGRIPINA,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,NEW COLOR RANGE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,ONYX,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,POMPEU SLATE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,TIVOLI,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,VENETO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
khakhi-sheen-table,,,,,,,,,VENTO MARBLE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
wild-stripes-bar-chair,Wild Stripes Bar Chair,"<p><span data-sheets-root=""1"">Made with a dual pattern, this cane chair displays the classic black and white design with a hint of chicness. Its aluminum legs provide perfect sturdiness with a sophisticated wood-like finish. Rust-free and stain-resistant, this chair is easy to clean and ideal for outdoor use, effortlessly enhancing any bar setup. Perfect for those looking to create an outdoor haven near the poolside, in open yards, or as rooftop bar furniture.</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Chairs > Table & Bar Stools > Bar Stools,"",chair,true,Title,Default Title,,,,,,,,'100,0.0,shopify,continue,manual,13500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/75.png?v=1730886066,1,"",false,,,Cane,"• Dimensions L x B x H: 45cm X 45cm x 106cm 

•  100% Aluminum Frame 

• Light weight & Rust free 

• Weather-proof | Washable 

• 6mm PE Cane  - Elegance Brown  

• Five-Year Cane Colour Warranty*",,striped,,aluminum,,,,flat; hard,,,,,,,,kg,,5500.00,active
wild-stripes-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/76.png?v=1730886066,2,"",,,,,,,,,,,,,,,,,,,,,,,,
wild-stripes-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/77.png?v=1730886066,3,"",,,,,,,,,,,,,,,,,,,,,,,,
wild-stripes-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/78.png?v=1730886065,4,"",,,,,,,,,,,,,,,,,,,,,,,,
wild-stripes-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/WildStripesBarChair3.png?v=1722784378,5,"",,,,,,,,,,,,,,,,,,,,,,,,
wild-stripes-bar-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/WildStripesBarChair4.png?v=1722784378,6,"",,,,,,,,,,,,,,,,,,,,,,,,
rustic-weave-chair,Rustic Weave Chair,"<p><span data-sheets-root=""1"">Inspired by gypsy patterns and boho style, this rope-knit chair with an aluminum frame adds a touch of class to outdoor spaces such as patios, yards, and balconies. Designed to withstand harsh weather conditions, these chairs can be left outdoors 24/7 without concern for heat or dust. Easy to maintain, simply wipe clean with a damp cloth. Pair them with our waterproof table to create an attractive and functional outdoor furniture set.</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"",chair,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/56.png?v=1730885365,1,"",false,,,Rope,,,brown,,aluminum,,,wicker,hard,,,,,,,,kg,,,draft
rustic-weave-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/55.png?v=1730885366,2,"",,,,,,,,,,,,,,,,,,,,,,,,
rustic-weave-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/RusticWeaveChair3.png?v=1722782020,3,"",,,,,,,,,,,,,,,,,,,,,,,,
rustic-weave-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/RusticWeaveChair2.png?v=1722782020,4,"",,,,,,,,,,,,,,,,,,,,,,,,
rustic-weave-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/57.png?v=1730885365,5,"",,,,,,,,,,,,,,,,,,,,,,,,
crescent-comfort-chair,Crescent Chair,"<p><span data-sheets-root=""1"">Inspired by gypsy patterns and boho style, this cane chair with an aluminum frame features a wood-like finish that adds a touch of class to outdoor areas such as patios, yards, and balconies. The PE cane can sustain harsh weather conditions and can be kept outdoors 24/7 without worrying about heat, rain, or dust. Clean it with a damp cloth, and you’re good to go. These chairs can be paired with our waterproof table for an attractive outdoor furniture set.</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"",chair,true,Title,Default Title,,,,,,,,'100,0.0,shopify,continue,manual,9500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/18.png?v=1730884263,1,"",false,,,Cane,"• Dimensions L x B x H: 55cm X 48cm x 80cm 

•  100% Aluminum Frame 

• Light weight & Rust free 

• Weather-proof | Washable 

• 6mm PE Cane  - Elegance Brown  

• Five-Year Cane Colour Warranty*",,beige,,aluminum; wood,,,,,,,,,,,,kg,,4500.00,active
crescent-comfort-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/19.png?v=1730884264,2,"",,,,,,,,,,,,,,,,,,,,,,,,
crescent-comfort-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/20.png?v=1730884264,3,"",,,,,,,,,,,,,,,,,,,,,,,,
crescent-comfort-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/CrescentComfortChair3.png?v=1722781713,4,"",,,,,,,,,,,,,,,,,,,,,,,,
crescent-comfort-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/CrescentComfortChair1.png?v=1722781713,5,"",,,,,,,,,,,,,,,,,,,,,,,,
crescent-comfort-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/CrescentComfortChair2.png?v=1722781713,6,"",,,,,,,,,,,,,,,,,,,,,,,,
crescent-comfort-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/CrescentComfortChair5.png?v=1722781713,7,"",,,,,,,,,,,,,,,,,,,,,,,,
misty-pearl-table-golden,Misty Pearl Table (Golden),"<p><span data-sheets-root=""1"">Inspired by the hues of morning mist, this table features a stone-like tabletop crafted from cellulose fiber and resin with PE rope knit borders. Its aluminum frame with a wood-like finish provides perfect sturdiness. Rust-free and stain-resistant, this table is easy to clean and ideal for outdoor use. Perfect for laid-back evenings and quality time with loved ones, it offers both durability and style. It pairs perfectly with the Tinted Haven Chair.</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Outdoor Furniture > Outdoor Tables,"",Table,false,Choice of Table Top,ADVIKA,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/29.png?v=1730884854,1,"",false,,,Rope,,,gold,,aluminum; resin; wood,,,,,,,,,,,,kg,,,draft
misty-pearl-table-golden,,,,,,,,,CANYON MONUMENT OAK,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/30.png?v=1730884854,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,DELANO EICHE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/go-07.png?v=1730976945,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,ALOE WOOD,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/MistyPearlTable_golden_1.png?v=1722781060,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,COSMIC NERO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/MistyPearlTable_golden_3.png?v=1722781061,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,GREY CASPIO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,JARAMA ELM,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,LIGHT AGRIPINA,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,NEW COLOR RANGE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,ONYX,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,POMPEU SLATE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,TIVOLI,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,VENETO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-golden,,,,,,,,,VENTO MARBLE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
tinted-haven-chair,Tinted Chair,"<p><span data-sheets-root=""1"">Made with PE rope and aluminum frame with off white powder coating finish, this chair is both sturdy and stylish, making it ideal for patios, balconies, and vacation homes. It features zip-able, waterproof cushions for added convenience and comfort. The rust-proof rope chair requires minimal maintenance and is designed to endure harsh sunlight and dust, ensuring long-lasting durability. </span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"",chair,true,Title,Default Title,,,,,,,,'100,0.0,shopify,continue,manual,15500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/66.png?v=1730885927,1,"",false,,,Rope,"• Dimensions L x B x H: 60cm X 55cm x 80cm 

•  100% Aluminum Frame 

• Light weight & Rust free 

• Weather-proof | Washable 

• 6mm PE Cane  - Elegance Brown  

• Five-Year Cane Colour Warranty*",hard,striped; beige; pink,,aluminum; wood,,,wicker,strap,,,,,,,,kg,,6500.00,active
tinted-haven-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/67.png?v=1740729448,2,"",,,,,,,,,,,,,,,,,,,,,,,,
tinted-haven-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/TintedHavenChair2.png?v=1740729448,3,"",,,,,,,,,,,,,,,,,,,,,,,,
tinted-haven-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/TintedHavenChair1.png?v=1740729448,4,"",,,,,,,,,,,,,,,,,,,,,,,,
tinted-haven-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/2762/7249/files/68.png?v=1740729448,5,"",,,,,,,,,,,,,,,,,,,,,,,,
misty-pearl-table-white,Misty Pearl Table (white),"<p><span data-sheets-root=""1"">Inspired by the hues of morning mist, this table features a stone-like tabletop crafted from cellulose fiber and resin with PE rope knit borders. Its aluminum frame provides perfect sturdiness for outdoor areas. Rust-free and stain-resistant, this table is easy to clean and ideal for outdoor use. Perfect for laid-back evenings and quality time with loved ones, it offers both durability and style. Can be customized based on the size required.</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<!---->",Great Outdoor,Furniture > Outdoor Furniture > Outdoor Tables,"",Table,false,Choice of Table Top,ADVIKA,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/32.png?v=1730884905,1,"",false,,,Rope,,,black; white,,aluminum,,,,,,,,,,,,kg,,,draft
misty-pearl-table-white,,,,,,,,,CANYON MONUMENT OAK,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/31.png?v=1730884905,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,DELANO EICHE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/go-07.png?v=1730976945,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,ALOE WOOD,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/MistyPearlTable_white_2.png?v=1722775993,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,COSMIC NERO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/MistyPearlTable_white_3.png?v=1722775993,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,GREY CASPIO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/MistyPearlTable_white_6.png?v=1722775993,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,JARAMA ELM,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0690/2762/7249/files/MistyPearlTable_white_7.png?v=1722775994,7,"",,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,LIGHT AGRIPINA,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,NEW COLOR RANGE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,ONYX,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,POMPEU SLATE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,TIVOLI,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,VENETO,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
misty-pearl-table-white,,,,,,,,,VENTO MARBLE,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
